timestamp,imedvode1_dewpoint,imedvode1_heat_index,imedvode1_precipitation_rate,imedvode1_precipitation_today,imedvode1_pressure,imedvode1_relative_humidity,imedvode1_solar_radiation,imedvode1_temperature,imedvode1_uv_index,imedvode1_wind_chill,imedvode1_wind_direction_degrees,windCardinals,imedvode1_wind_gust,imedvode1_wind_speed,condition1,condition2,visibility,condition3,sky,max_solar_radiation,image_name
2025-08-05 13:31,13.1,23.3,0.0,0.0,1019.81,52.0,613.5,23.5,5.0,23.5,125.0,SE,16.6,14.4,DRY,,9999.0,,Mostly Sunny,769.5005148674417,mostly_sunny.gif
2025-08-05 13:36,13.9,23.2,0.0,0.0,1020.01,55.0,611.8,23.4,5.0,23.4,141.0,SE,13.0,10.8,DRY,,9999.0,,Mostly Sunny,767.9254276537703,mostly_sunny.gif
2025-08-05 13:41,13.4,23.6,0.0,0.0,1019.71,52.0,610.1,23.8,5.0,23.8,122.0,SE,11.2,10.1,DRY,,9999.0,,Mostly Sunny,766.0393321988768,mostly_sunny.gif
2025-08-05 13:46,14.3,23.5,0.0,0.0,1019.71,56.0,607.9,23.6,5.0,23.6,136.0,SE,11.2,10.4,DRY,,9999.0,,Mostly Sunny,763.843146635411,mostly_sunny.gif
2025-08-05 13:51,13.3,23.5,0.0,0.0,1019.71,52.0,607.0,23.7,5.0,23.7,53.0,NE,5.4,4.3,DRY,,9999.0,,Mostly Sunny,761.337941742808,mostly_sunny.gif
2025-08-05 13:56,14.6,23.8,0.0,0.0,1019.61,56.0,604.2,23.9,5.0,23.9,117.0,SE,11.2,7.9,DRY,,9999.0,,Mostly Sunny,758.5249405460498,mostly_sunny.gif
2025-08-05 14:01,14.9,24.2,0.0,0.0,1019.61,56.0,601.8,24.2,5.0,24.2,85.0,E,11.2,7.2,DRY,,9999.0,,Mostly Sunny,755.4055178784396,mostly_sunny.gif
2025-08-05 14:06,13.6,23.8,0.0,0.0,1019.51,52.0,599.6,24.0,5.0,24.0,112.0,E,11.2,9.4,DRY,,9999.0,,Mostly Sunny,751.9811998737785,mostly_sunny.gif
2025-08-05 14:11,13.3,23.8,0.0,0.0,1019.4,51.0,595.8,24.0,5.0,24.0,72.0,E,7.2,5.4,DRY,,9999.0,,Mostly Sunny,748.2536634251699,mostly_sunny.gif
2025-08-05 14:16,13.8,24.1,0.0,0.0,1019.3,52.0,591.8,24.3,5.0,24.3,155.0,SE,9.4,7.2,DRY,,9999.0,,Mostly Sunny,744.2247355771138,mostly_sunny.gif
2025-08-05 14:21,13.4,24.3,0.0,0.0,1019.2,50.0,589.6,24.5,5.0,24.5,244.0,SW,7.2,6.5,DRY,,9999.0,,Mostly Sunny,739.8963928807126,mostly_sunny.gif
2025-08-05 14:26,13.2,24.4,0.0,0.0,1019.2,49.0,586.1,24.6,5.0,24.6,142.0,SE,11.2,9.4,DRY,,9999.0,,Mostly Sunny,735.2707607028005,mostly_sunny.gif
2025-08-05 14:31,13.2,24.1,0.0,0.0,1019.2,50.0,580.2,24.3,5.0,24.3,90.0,E,1.8,1.1,DRY,,9999.0,,Mostly Sunny,730.3501124795881,mostly_sunny.gif
2025-08-05 14:36,13.9,24.2,0.0,0.0,1019.1,52.0,576.1,24.4,5.0,24.4,108.0,E,9.4,7.2,DRY,,9999.0,,Mostly Sunny,725.1368689459835,mostly_sunny.gif
2025-08-05 14:41,13.9,24.6,0.0,0.0,1019.0,51.0,572.2,24.7,5.0,24.7,139.0,SE,11.2,8.6,DRY,,9999.0,,Mostly Sunny,719.6335973075506,mostly_sunny.gif
2025-08-05 14:46,13.9,24.6,0.0,0.0,1019.3,51.0,567.0,24.7,5.0,24.7,131.0,SE,11.2,8.3,DRY,,9999.0,,Mostly Sunny,713.8430103952317,mostly_sunny.gif
2025-08-05 14:51,13.9,24.9,0.0,0.0,1019.1,50.0,561.7,25.0,5.0,25.0,126.0,SE,14.8,13.0,DRY,,9999.0,,Mostly Sunny,707.7679657690343,mostly_sunny.gif
2025-08-05 14:56,13.3,24.2,0.0,0.0,1019.1,50.0,557.1,24.4,5.0,24.4,147.0,SE,7.2,6.1,DRY,,9999.0,,Mostly Sunny,701.4114648116669,mostly_sunny.gif
2025-08-05 15:01,14.4,24.8,0.0,0.0,1019.1,52.0,551.3,24.9,5.0,24.9,180.0,S,9.4,6.8,DRY,,9999.0,,Mostly Sunny,694.7766517802434,mostly_sunny.gif
2025-08-05 15:06,14.0,25.0,0.0,0.0,1018.9,50.0,543.3,25.1,5.0,25.1,75.0,E,1.8,1.4,DRY,,9999.0,,Mostly Sunny,687.8668128498226,mostly_sunny.gif
